Format Version,1.24,Take Name,Take 2025-04-01 03.52.02 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-01 03.52.03.190 PM,Capture Start Frame,7780146,Total Frames in Take,5207,Total Exported Frames,5207,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
769,6.408333,-0.001975,0.407293,0.012382,0.913212,56.073391,351.347015,43.464760,149.618057,352.177582,6.675527,121.367554,352.426086,-32.916817,-42.886086,351.560120,24.875124,-21.910160,351.826263,-19.925211,89.842194,349.903381,138.703934,40.408440,350.188751,143.376190,149.653290,351.749695,6.663872,121.419907,352.790985,-33.071102,-42.664810,351.353882,24.778519,-22.180307,351.938385,-19.981016,89.773178,350.002380,138.826981,40.448990,350.222656,143.529007,-320.698120,-1.484772,-449.993866,-427.162231,-2.702803,-510.378113,-449.081116,12.588544,-487.287170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,6.416667,-0.001892,0.409118,0.012493,0.912394,56.016956,351.291931,43.695667,149.413528,352.143463,6.532509,121.004745,352.395447,-32.946407,-43.016163,351.494019,25.502272,-22.219736,351.771912,-19.381605,90.166855,349.834778,138.798630,40.752163,350.111969,143.668747,149.483383,351.668457,6.552033,121.099899,352.791260,-33.110947,-42.810757,351.280945,25.383043,-22.569714,351.897614,-19.400436,90.113281,349.961700,138.899521,40.785770,350.126526,143.807236,-320.632141,-1.652054,-450.028900,-427.087524,-2.879303,-510.411560,-449.174194,12.313467,-487.334015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,6.425000,-0.002136,0.411113,0.012484,0.911496,55.954185,351.283722,43.899387,149.187302,352.134857,6.328020,120.606232,352.361298,-33.026485,-43.157520,351.457123,26.138821,-22.557493,351.716431,-18.835619,90.519623,349.881409,138.852921,41.126629,350.151337,143.938797,149.245422,351.645813,6.402121,120.707047,352.790985,-33.159000,-43.004505,351.237488,25.965330,-22.950033,351.830200,-18.858370,90.498344,349.954773,138.933395,41.211617,350.219940,144.078262,-320.615784,-1.742335,-450.076416,-427.077850,-2.998417,-510.464020,-449.170654,12.233516,-487.376923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,6.433333,-0.002186,0.413067,0.012480,0.910613,55.728203,351.337341,44.114845,148.799362,352.187469,6.144062,120.049858,352.406708,-33.087624,-43.458736,351.503296,26.779261,-23.051687,351.756958,-18.283113,90.700409,349.950714,138.919571,41.329659,350.218964,144.217056,148.837280,351.730682,6.158391,120.112732,352.826385,-33.257847,-43.282593,351.245514,26.603399,-23.441513,351.909668,-18.261248,90.648071,349.997742,139.052200,41.377991,350.329926,144.376709,-320.670105,-1.500160,-449.984955,-427.139984,-2.742655,-510.377167,-449.107727,12.504347,-487.275818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,6.441667,-0.002206,0.415074,0.012189,0.909703,55.548801,351.340912,44.360252,148.452240,352.131866,5.979665,119.530334,352.352570,-33.125084,-43.713436,351.550842,27.461615,-23.504921,351.779419,-17.690283,90.937515,349.968048,139.010483,41.590714,350.262787,144.525269,148.572662,351.640625,5.993192,119.647461,352.783417,-33.294731,-43.568214,351.301331,27.373142,-23.849493,351.916748,-17.695602,90.891273,350.027222,139.113113,41.612926,350.351654,144.626755,-320.679779,-1.495958,-449.985443,-427.141357,-2.740725,-510.379364,-449.070801,12.573643,-487.277710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,6.450000,-0.002571,0.417098,0.012049,0.908778,55.477032,351.272827,44.577606,148.209061,352.037354,5.784165,119.113770,352.223663,-33.191917,-43.859280,351.462677,28.119772,-23.851492,351.654755,-17.121597,91.285812,349.981079,139.070862,41.963974,350.277466,144.804504,148.324905,351.592468,5.860746,119.269341,352.635803,-33.305145,-43.798477,351.238586,28.033411,-24.260855,351.771729,-17.178215,91.269447,349.994568,139.120819,42.041691,350.406097,144.907608,-320.639130,-1.703814,-450.050476,-427.090424,-2.927118,-510.433258,-449.179749,12.262663,-487.360504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,6.458333,-0.002905,0.419084,0.011974,0.907864,55.281738,351.307190,44.718479,147.843414,352.057953,5.520053,118.578239,352.211700,-33.328773,-44.125500,351.469940,28.694321,-24.315428,351.632507,-16.634089,91.502876,350.089050,139.055420,42.206493,350.381989,145.004074,147.868439,351.519318,5.490079,118.757973,352.743164,-33.453224,-44.055901,351.239136,28.574091,-24.695242,351.745148,-16.654478,91.474075,350.125305,139.149628,42.266312,350.528351,145.135208,-320.627777,-1.691094,-450.051941,-427.086426,-2.922522,-510.432129,-449.169800,12.276298,-487.356812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,6.466667,-0.002999,0.421086,0.011597,0.906942,54.962162,351.408813,44.950943,147.350800,352.083191,5.345024,117.914963,352.233459,-33.374680,-44.514549,351.622192,29.364470,-24.904129,351.748505,-16.050789,91.597557,350.219971,139.128159,42.328003,350.545563,145.293640,147.398712,351.595367,5.312327,118.177086,352.767670,-33.475487,-44.446770,351.556213,29.402199,-25.230118,351.691681,-16.143911,91.556992,350.252441,139.208633,42.350201,350.619690,145.345993,-320.686432,-1.528451,-449.985687,-427.139526,-2.737594,-510.378418,-449.091980,12.507697,-487.289673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,6.475000,-0.003536,0.422385,0.011495,0.906337,54.782883,351.372986,45.167339,147.057922,352.029205,5.297169,117.511658,352.129150,-33.338490,-44.737957,351.542297,29.864635,-25.257267,351.624298,-15.606523,91.687225,350.297028,139.240845,42.435394,350.615936,145.546570,147.119232,351.499451,5.307904,117.746338,352.640717,-33.388908,-44.694260,351.307556,29.791044,-25.597916,351.674835,-15.668998,91.680367,350.285461,139.300613,42.507664,350.778442,145.652466,-320.706268,-1.527318,-449.971313,-427.144684,-2.741052,-510.369171,-449.077240,12.546800,-487.279175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,6.483333,-0.003352,0.423235,0.011581,0.905940,54.629589,351.275909,45.374454,146.829514,351.947815,5.331155,117.210686,352.062469,-33.248856,-44.919838,351.450745,30.258917,-25.524664,351.550262,-15.248750,91.710701,350.164001,139.378006,42.470802,350.480286,145.776428,146.881592,351.414368,5.341793,117.375282,352.547363,-33.286839,-44.857960,351.188293,30.135044,-25.899965,351.683990,-15.306665,91.715538,350.192993,139.444107,42.556496,350.614410,145.889511,-320.658875,-1.786534,-450.047333,-427.072632,-2.963059,-510.443878,-449.156860,12.248903,-487.369049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,6.491667,-0.002990,0.424228,0.011285,0.905480,54.307529,351.331696,45.609230,146.419830,351.941437,5.363789,116.716461,352.095581,-33.151039,-45.274666,351.595734,30.712425,-25.979393,351.696259,-14.837683,91.594025,350.152954,139.530685,42.368576,350.508148,146.037338,146.497803,351.516144,5.305804,116.978935,352.537140,-33.216270,-45.215580,351.533813,30.787407,-26.292603,351.658661,-14.921654,91.537048,350.210205,139.578476,42.373627,350.546539,146.076355,-320.687775,-1.782115,-450.046844,-427.108215,-2.990083,-510.455322,-449.180115,12.237284,-487.379028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,6.500000,-0.003113,0.424925,0.011048,0.905156,54.031101,351.380798,45.815891,146.081818,351.943024,5.429070,116.319489,352.089661,-33.040264,-45.573730,351.670349,31.071604,-26.348259,351.744507,-14.508058,91.461121,350.231659,139.680618,42.245831,350.605591,146.262558,146.166229,351.508148,5.407415,116.537422,352.533234,-33.049713,-45.567627,351.583466,31.090071,-26.671421,351.712433,-14.612139,91.437599,350.269012,139.720612,42.289848,350.689789,146.322296,-320.773346,-1.647951,-449.959290,-427.148376,-2.747370,-510.370728,-449.080536,12.524899,-487.280945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,6.508333,-0.003112,0.425148,0.010895,0.905053,53.818272,351.361908,46.017838,145.849350,351.893341,5.585849,116.068214,352.043152,-32.868919,-45.793682,351.677063,31.322304,-26.590527,351.739868,-14.266782,91.293953,350.214813,139.864365,42.081989,350.603210,146.470352,145.885452,351.489227,5.590102,116.261505,352.466339,-32.849186,-45.794819,351.612640,31.299532,-26.923746,351.697784,-14.407138,91.298820,350.233185,139.893631,42.174633,350.682495,146.560944,-320.778290,-1.758643,-449.967926,-427.135376,-2.835946,-510.390350,-449.066925,12.490126,-487.284851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,6.516667,-0.003108,0.425131,0.010939,0.905061,53.574299,351.307465,46.227978,145.606827,351.847748,5.799469,115.827141,351.997009,-32.656410,-46.037117,351.615662,31.528727,-26.832256,351.681976,-14.059641,91.046539,350.158997,140.075867,41.834305,350.543335,146.680008,145.661774,351.438354,5.726380,116.045364,352.407410,-32.689594,-45.957832,351.527130,31.586897,-27.138103,351.674866,-14.169543,90.999107,350.206696,140.137802,41.850300,350.595581,146.733963,-320.761322,-1.969176,-450.034119,-427.096802,-3.024140,-510.457214,-449.155121,12.236792,-487.391205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,6.525000,-0.003053,0.425479,0.010643,0.904901,53.310020,351.336548,46.415398,145.311874,351.816742,5.916368,115.502846,351.977142,-32.516716,-46.312428,351.700348,31.792343,-27.142435,351.748138,-13.810713,90.853432,350.181396,140.234756,41.646496,350.595459,146.876511,145.404007,351.396332,5.875061,115.725235,352.376465,-32.502480,-46.281704,351.614258,31.836060,-27.491899,351.752899,-13.918535,90.824318,350.264191,140.270294,41.683586,350.614655,146.904099,-320.731995,-1.785510,-450.008026,-427.103241,-2.937866,-510.432648,-449.166748,12.248298,-487.379761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,6.533333,-0.002875,0.425879,0.010520,0.904714,53.015301,351.388489,46.561600,144.981415,351.842987,5.981151,115.138397,352.022430,-32.425472,-46.619930,351.792267,32.026917,-27.490334,351.842438,-13.593111,90.641396,350.199951,140.347412,41.440517,350.630859,147.032852,145.000549,351.455353,5.938238,115.326439,352.412048,-32.386505,-46.627697,351.742371,32.025398,-27.806618,351.821381,-13.721199,90.638664,350.283630,140.389786,41.501389,350.637482,147.099167,-320.805267,-1.559384,-449.919098,-427.169983,-2.686085,-510.334137,-449.065948,12.572872,-487.275299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,6.541667,-0.002406,0.425659,0.010234,0.904823,52.747295,351.358398,46.768124,144.733383,351.753174,6.232351,114.909103,351.983551,-32.188553,-46.880486,351.862701,32.185612,-27.728811,351.923157,-13.425141,90.326965,350.077942,140.571335,41.123287,350.549988,147.233307,144.793030,351.346771,6.205758,115.116043,352.360046,-32.184322,-46.815487,351.764740,32.242611,-28.024837,351.939911,-13.528302,90.277313,350.130493,140.626556,41.120171,350.568512,147.257584,-320.745758,-1.662907,-449.952698,-427.117065,-2.774834,-510.353088,-449.153259,12.352764,-487.330658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,6.550000,-0.002223,0.425123,0.010399,0.905073,52.465714,351.316284,46.912441,144.499481,351.743469,6.485358,114.720490,351.988190,-31.970572,-47.144875,351.813629,32.212708,-27.939445,351.898804,-13.375390,89.934944,349.995789,140.759277,40.723370,350.457764,147.363434,144.609085,351.340149,6.465986,114.957359,352.358978,-31.963621,-47.108105,351.713226,32.268902,-28.273331,351.908600,-13.480989,89.873947,350.101990,140.790848,40.713856,350.435425,147.361130,-320.808594,-2.115635,-450.046295,-427.132172,-2.999745,-510.455383,-449.161011,12.204963,-487.428528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,6.558333,-0.002051,0.424767,0.010367,0.905241,52.125694,351.340485,47.010197,144.191162,351.760559,6.655317,114.442352,352.022644,-31.823851,-47.473251,351.862671,32.232620,-28.232105,351.957184,-13.340399,89.521156,349.984833,140.885941,40.304512,350.454987,147.451721,144.255478,351.358643,6.620086,114.645279,352.394623,-31.820301,-47.463589,351.740448,32.231384,-28.583277,352.012238,-13.488622,89.495514,350.077271,140.943634,40.329914,350.473114,147.501572,-320.819519,-1.960546,-449.963989,-427.158508,-2.774718,-510.343903,-449.173218,12.340620,-487.342529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,6.566667,-0.002042,0.424102,0.010172,0.905555,51.768852,351.357758,47.119129,143.893723,351.738770,6.899625,114.201622,352.006561,-31.623270,-47.808056,351.914276,32.195026,-28.499889,351.995605,-13.349656,89.025703,350.001160,141.049957,39.799656,350.490173,147.543274,143.952606,351.356964,6.852127,114.403435,352.333649,-31.644333,-47.744728,351.785645,32.221684,-28.821829,352.067047,-13.480087,88.962654,350.124420,141.117355,39.791908,350.486359,147.588058,-320.790680,-1.631746,-449.944763,-427.237305,-2.899118,-510.340515,-449.047638,12.598544,-487.272949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,6.575000,-0.001899,0.422863,0.010030,0.906136,51.452614,351.312683,47.209175,143.687317,351.664978,7.241961,114.100853,351.950562,-31.361998,-48.082851,351.909973,32.012760,-28.650112,351.991455,-13.478912,88.451805,349.926208,141.241364,39.208351,350.433044,147.600037,143.809494,351.292938,7.235364,114.312943,352.243896,-31.349417,-48.066711,351.764282,32.038044,-28.975735,352.080658,-13.620358,88.412941,350.046051,141.277084,39.189278,350.410980,147.616135,-320.767090,-1.764683,-450.008789,-427.210632,-3.019046,-510.407928,-449.177185,12.301306,-487.383514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,6.583333,-0.001601,0.421319,0.010074,0.906855,51.168114,351.266907,47.235352,143.538223,351.626740,7.582120,114.083199,351.941315,-31.121996,-48.315018,351.891693,31.701033,-28.727726,351.997406,-13.724257,87.847183,349.816193,141.391907,38.582489,350.328217,147.583466,143.597916,351.272827,7.573422,114.259743,352.255798,-31.155663,-48.297306,351.774841,31.727478,-29.055674,352.059174,-13.890412,87.842781,349.909515,141.478638,38.639721,350.336945,147.639557,-320.714844,-1.831075,-450.002686,-427.165466,-3.111107,-510.404480,-449.146637,12.225471,-487.376862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,6.591667,-0.001819,0.419641,0.010801,0.907624,50.813488,351.248322,47.226814,143.328781,351.756073,7.915147,114.016479,352.036560,-30.897442,-48.612408,351.728668,31.325285,-28.857664,351.875214,-14.027312,87.146667,349.828278,141.517853,37.858738,350.265167,147.527527,143.472641,351.469635,7.927193,114.090363,352.263641,-30.987070,-48.502388,351.404907,31.207047,-29.305222,352.122192,-14.108995,87.094810,349.896454,141.636932,37.880192,350.338440,147.623962,-320.771027,-1.702172,-449.982819,-427.222992,-2.961659,-510.379547,-449.098083,12.423025,-487.317841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,6.600000,-0.001709,0.418390,0.010572,0.908204,50.397007,351.306702,47.262859,143.020493,351.768250,8.206226,113.815376,352.065369,-30.686949,-48.984440,351.838898,31.087515,-29.104748,351.976929,-14.210485,86.469543,349.864380,141.653549,37.165493,350.326447,147.527435,143.205109,351.496033,8.214239,113.926056,352.264587,-30.773914,-48.951866,351.682800,31.104736,-29.536360,352.143616,-14.304255,86.417961,349.972260,141.737152,37.162544,350.343658,147.579071,-320.792358,-1.629378,-449.947754,-427.242035,-2.891304,-510.343140,-449.080139,12.577614,-487.268463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,6.608333,-0.001940,0.416866,0.010787,0.908902,50.096363,351.230621,47.192719,142.850189,351.737335,8.447200,113.775658,352.009583,-30.543882,-49.230515,351.702393,30.683670,-29.198915,351.842560,-14.547356,85.852585,349.828461,141.704300,36.528820,350.263428,147.412521,142.987244,351.436310,8.497135,113.825226,352.196472,-30.623686,-49.127800,351.378510,30.581835,-29.621277,352.146332,-14.643816,85.876495,349.935364,141.808563,36.567032,350.289703,147.496948,-320.754364,-1.811590,-450.017670,-427.205933,-3.090180,-510.418304,-449.186279,12.256745,-487.375183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,6.616667,-0.001891,0.415631,0.010408,0.909472,49.736973,351.251312,47.148506,142.596176,351.681915,8.655288,113.627998,351.967957,-30.414772,-49.544262,351.793091,30.369301,-29.389639,351.909485,-14.807105,85.235001,349.841431,141.757248,35.896229,350.313965,147.331223,142.727295,351.419434,8.725841,113.673637,352.150452,-30.547501,-49.457130,351.626373,30.367174,-29.775318,352.104492,-14.942415,85.210419,349.949768,141.860413,35.904758,350.324982,147.402466,-320.722839,-1.806776,-450.005035,-427.175751,-3.094587,-510.406921,-449.170563,12.266025,-487.354553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,6.625000,-0.001777,0.414511,0.010041,0.909987,49.297470,351.251007,47.107719,142.251617,351.607513,8.843575,113.380104,351.912933,-30.297815,-49.941631,351.867828,30.083687,-29.675585,351.965485,-15.042882,84.560989,349.820740,141.803833,35.209003,350.331543,147.256073,142.428497,351.310852,8.898631,113.460594,352.092102,-30.459333,-49.878830,351.622345,30.118042,-30.115967,352.246796,-15.170060,84.513031,349.962219,141.907074,35.196320,350.323029,147.324356,-320.697479,-1.627236,-450.013702,-427.231110,-2.960499,-510.378357,-449.130280,12.445239,-487.285339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,6.633333,-0.002250,0.413135,0.010406,0.910608,48.906036,351.238861,46.992439,141.975159,351.672821,9.009607,113.221954,351.927246,-30.219133,-50.281681,351.742432,29.667828,-29.879234,351.837555,-15.397258,83.884232,349.895630,141.795578,34.515457,350.357452,147.098175,142.067215,351.337494,9.071333,113.254616,352.140625,-30.362488,-50.141754,351.332642,29.525888,-30.286194,352.205597,-15.492456,83.886330,350.054047,141.906250,34.527309,350.375641,147.217133,-320.699310,-1.550165,-449.991272,-427.233948,-2.901153,-510.357086,-449.125580,12.555080,-487.250336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,6.641667,-0.002081,0.411750,0.010068,0.911239,48.547024,351.239136,46.868809,141.731567,351.604248,9.169277,113.098007,351.882996,-30.146740,-50.587124,351.819519,29.242598,-30.047632,351.901733,-15.760205,83.235649,349.863586,141.777832,33.851334,350.362793,146.930252,141.804230,351.264313,9.252670,113.124199,352.085449,-30.292604,-50.444290,351.582184,29.127266,-30.429615,352.173218,-15.892967,83.280754,350.082001,141.916336,33.860619,350.291595,147.034164,-320.645905,-1.700903,-450.027802,-427.181885,-3.071766,-510.393616,-449.192963,12.286824,-487.327240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,6.650000,-0.002286,0.410435,0.010276,0.911829,48.109581,351.175323,46.729378,141.402283,351.584534,9.298827,112.882164,351.840912,-30.099689,-50.973591,351.698853,28.817080,-30.304369,351.784454,-16.126274,82.524925,349.835022,141.738327,33.125694,350.308319,146.748154,141.510773,351.225891,9.381668,112.920242,352.020905,-30.245489,-50.788910,351.238831,28.601530,-30.791834,352.251343,-16.164793,82.581993,350.065491,141.895370,33.142963,350.264252,146.860229,-320.649109,-1.756508,-450.069611,-427.193268,-3.125820,-510.434448,-449.198883,12.234696,-487.373688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,6.658333,-0.001962,0.409492,0.009874,0.912258,47.628372,351.254974,46.669781,140.998642,351.580933,9.432312,112.560333,351.877045,-30.025013,-51.416977,351.883057,28.552822,-30.654789,351.960480,-16.347691,81.845818,349.853424,141.749298,32.436832,350.374969,146.657104,141.065079,351.217133,9.498679,112.612312,352.088806,-30.144407,-51.247066,351.567444,28.465153,-31.042091,352.275024,-16.458733,81.887970,350.083862,141.877090,32.444717,350.309723,146.749329,-320.692963,-1.579305,-450.006989,-427.239105,-2.925341,-510.367157,-449.130859,12.511195,-487.271332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,6.666667,-0.001838,0.408259,0.009894,0.912811,47.193531,351.239075,46.535538,140.664001,351.568512,9.550314,112.332298,351.877258,-29.983551,-51.802513,351.878998,28.151474,-30.919197,351.967102,-16.692810,81.154121,349.809509,141.706696,31.732109,350.333160,146.481247,140.745880,351.185120,9.585608,112.366844,352.105957,-30.097452,-51.669308,351.580383,28.055317,-31.267393,352.263123,-16.831045,81.195137,350.052979,141.858521,31.750072,350.257965,146.609222,-320.682068,-1.602765,-450.003571,-427.232361,-2.956065,-510.369904,-449.120667,12.497520,-487.264709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,6.675000,-0.001942,0.406861,0.010055,0.913433,46.788998,351.164215,46.368725,140.372131,351.527222,9.669822,112.161491,351.824402,-29.950588,-52.150517,351.767029,27.681648,-31.130045,351.861633,-17.098486,80.458595,349.749817,141.643433,31.021990,350.255310,146.266663,140.462036,351.132965,9.730215,112.210625,352.029327,-30.077307,-51.961582,351.327545,27.525757,-31.581327,352.309570,-17.177340,80.490829,350.008881,141.791016,31.042789,350.192230,146.375961,-320.651367,-1.734743,-450.054413,-427.191345,-3.094482,-510.418762,-449.190765,12.261020,-487.361267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,6.683333,-0.001893,0.405652,0.010161,0.913969,46.361046,351.136230,46.206665,140.040787,351.520569,9.755291,111.934906,351.821564,-29.939484,-52.528828,351.728119,27.258295,-31.390100,351.834900,-17.466108,79.778938,349.707550,141.569748,30.330225,350.204773,146.062393,140.090851,351.186737,9.828767,111.944542,351.993896,-30.078218,-52.363968,351.282410,27.082220,-31.795290,352.299957,-17.580864,79.794922,349.923096,141.713257,30.361219,350.167908,146.200424,-320.655365,-1.726097,-450.040588,-427.196075,-3.073753,-510.400879,-449.194794,12.273368,-487.346527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,6.691667,-0.002079,0.404630,0.010228,0.914421,45.876743,351.222198,46.038113,139.637741,351.622009,9.796400,111.620697,351.905029,-29.961258,-52.970631,351.782593,26.868305,-31.731878,351.883240,-17.808706,79.081490,349.827545,141.476120,29.622707,350.312744,145.857956,139.679916,351.256287,9.850921,111.629364,352.107819,-30.099041,-52.793842,351.381683,26.685709,-32.091015,352.271088,-17.931543,79.138565,350.056183,141.661148,29.654696,350.263977,146.011307,-320.689545,-1.549769,-449.996155,-427.230865,-2.888739,-510.359161,-449.106476,12.562093,-487.260925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,6.700000,-0.002025,0.403900,0.009908,0.914747,45.458405,351.213867,45.885811,139.277466,351.549194,9.794026,111.324219,351.844177,-30.008425,-53.357819,351.833984,26.557882,-32.047592,351.914764,-18.085125,78.509613,349.812042,141.376999,29.044203,350.329102,145.679672,139.350403,351.191010,9.846519,111.361786,351.997620,-30.165014,-53.170643,351.390442,26.449081,-32.467514,352.378601,-18.205662,78.542976,350.034790,141.547363,29.042334,350.271698,145.783401,-320.683746,-1.616744,-450.008636,-427.223846,-2.939568,-510.373108,-449.105713,12.496121,-487.280457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,6.708333,-0.002305,0.403836,0.009428,0.914780,45.137421,351.178741,45.670193,138.962143,351.420471,9.592443,111.015167,351.697937,-30.214537,-53.675426,351.845917,26.326630,-32.358372,351.872711,-18.313173,78.173180,349.841125,141.167633,28.707474,350.394318,145.462311,139.031067,351.040955,9.669968,111.026726,351.842194,-30.371279,-53.530727,351.437714,26.170940,-32.753418,352.309875,-18.426090,78.263916,350.143433,141.297104,28.766966,350.280762,145.591797,-320.632080,-1.752571,-450.062164,-427.169434,-3.123542,-510.427826,-449.164307,12.267698,-487.367523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,6.716667,-0.002226,0.404142,0.009880,0.914640,44.668812,351.212372,45.507324,138.468903,351.543884,9.366259,110.494789,351.819977,-30.421656,-54.157581,351.813812,26.230913,-32.870758,351.879303,-18.423279,77.770187,349.852051,140.981735,28.306988,350.365326,145.310104,138.510712,351.217896,9.472479,110.494064,351.960724,-30.564154,-53.989117,351.354584,26.023809,-33.271263,352.375061,-18.560583,77.840012,350.123779,141.146118,28.360350,350.281769,145.468765,-320.653870,-1.672859,-450.036591,-427.205048,-3.015503,-510.396240,-449.193298,12.353367,-487.331360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
