date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
31-Jan-2025 09:54:24,317,1,0.00103617248435815,0.318396031856537,0.0423895721634229,0.590674459934235,-0.0149561866497,-0.806766208012899,-0.0028813322695593,-8.55000000000001,-11.925,-5.25000000000001,-4.42500000000001,-11.1,-5.02500000000001,-5.10000000000001,-6.82500000000001,-5.70000000000001
31-Jan-2025 09:54:58,317,2,0.00385801494121552,0.324367547035217,0.040492162356774,0.591719257831574,0.0175817597657442,-0.805848491191864,0.0129396207630634,-10.0356497926291,-14.4093161328626,-7.54464463458244,-11.2319294691326,-15.5873817967811,-7.06492907806875,-15.7265273110857,-10.1570603035763,-9.76851536916252
31-Jan-2025 09:55:32,317,3,0.00633215764537454,0.328024705251058,0.0403100195030371,0.59243788321813,0.042872758458058,-0.804273088773092,0.0180034502098958,-9.90879958525817,-18.6748822657252,-8.15178926916487,-17.6076089382651,-17.3372635935623,-7.77360815613747,-23.1280546221714,-13.8453706071525,-12.562030738325
31-Jan-2025 09:56:06,317,4,0.00906703894337018,0.33181348045667,0.0392439273496469,0.591478383541107,0.0767793849110603,-0.802207060654958,0.0268722938994567,-8.45069937788727,-19.9310733985878,-9.41518390374728,-22.0426634073976,-18.6183953903435,-9.09166223420617,-31.092081933257,-17.1868059107288,-13.8930461074875
31-Jan-2025 09:56:42,317,5,0.0102646895373861,0.335560482740402,0.0371712873379389,0.590140342712402,0.104442041615645,-0.799827758471171,0.0331933312118053,-7.60197417051637,-21.3325770314505,-10.1817035383297,-27.2324053765302,-22.2901521871246,-10.7894038122749,-38.0623592443427,-19.7548037143051,-14.94281147665
31-Jan-2025 09:57:18,317,6,0.0134074930101633,0.338611966371536,0.0355430893599987,0.587438821792603,0.136486627658208,-0.796396251519521,0.0451673291623592,-6.15793646314548,-22.5817369143131,-10.1747856729121,-31.2244910956627,-23.4822214839058,-11.7769891403436,-45.5107615554284,-22.7610827678813,-15.8519518458125
31-Jan-2025 09:57:57,317,7,0.0141472646966577,0.342154763142268,0.0348538075884183,0.584519775708516,0.163170607884725,-0.792877940336863,0.0552862100303173,-5.01624250577458,-26.6047249221757,-12.1811490574945,-35.5177486897953,-25.534447030687,-13.1594963434122,-52.4482263665141,-25.3115024464576,-16.840779714975
31-Jan-2025 09:58:36,317,8,0.0154936662564675,0.345850946505864,0.0337416100005309,0.581182952721914,0.189058957497279,-0.789059801896413,0.0621909889082114,-3.80072042340369,-28.7146269925384,-13.0191530670769,-40.1865922214278,-27.0417507024684,-14.7394644839809,-59.5802224275998,-27.1089924375338,-18.9944513341375
31-Jan-2025 09:59:19,317,9,0.0157980648179849,0.350503907601039,0.0336071846385797,0.578068772951762,0.206463401516279,-0.786559323469798,0.0673336014151573,-4.19828427853279,-32.3429860941512,-14.3229773891593,-45.1932287218104,-30.1515934367499,-16.6431630932996,-67.0344841136854,-29.1300175848601,-20.1555448283
31-Jan-2025 09:59:39,317,10,0.0167534952362378,0.352275931835175,0.0318798328439395,0.573136480649312,0.238003104925156,-0.78017760515213,0.0786895637710889,1.94760889758807,-15.4305737113889,-6.63471186749177,-48.6437617065679,-10.362705702281,-6.10872693699345,-73.4498786122711,-26.6128103103114,-16.1703492599626
