date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
02-Feb-2025 16:30:34,28,1,0.00338251983436445,0.320341358582179,0.0424233568211397,0.00188895470928401,0.00689781662076712,-0.0127990910162528,-0.999892536799113,-7.50000000000001,-1.05,-3.525,-6.60000000000001,-8.77500000000001,-3.825,-8.925,-4.35,-4.2
02-Feb-2025 16:30:58,28,2,0.00893767680972815,0.323208425442378,0.0339721125861009,-0.0288678177942832,0.00735982476423184,-0.0233667958527803,-0.999283015727997,-4.09387703339477,-0.546624574543671,-5.12047474472621,-11.5515392121651,-11.5688963023602,-6.22536238131422,-12.3115679747884,-8.43169554585137,-7.45050874452567
02-Feb-2025 16:31:23,28,3,0.0112571962798635,0.327617871761322,0.0311218000948429,-0.037027766307195,0.00745983980596066,-0.0192902252078056,-0.999100232124329,-9.53775406678952,0.106750850912656,-5.64719948945242,-17.3280784243303,-14.8690426047205,-8.64447476262843,-16.0543859495767,-12.4383910917027,-10.7010174890513
02-Feb-2025 16:31:56,28,4,0.015435420225064,0.332155092557271,0.0242379877716303,-0.0545955846707026,0.00715328898901741,-0.0184083388497432,-0.998313236236572,-11.6066311001842,-14.7648737236309,-5.63954923417863,-23.2171176364954,-18.9473139070807,-11.0729621439427,-19.2253289243651,-16.4825866375541,-13.501526233577
02-Feb-2025 16:32:28,28,5,0.0198044305046399,0.335741062959035,0.0146297702565789,-0.0843222727378209,0.0053565701469779,-0.0137057151645422,-0.996329919497172,-11.538008133579,-15.4989982981746,-3.86471147890483,-29.9874068486605,-21.8396477094409,-13.1311370252569,-21.5853343991534,-20.6205321834055,-16.3770349781026
02-Feb-2025 16:32:57,28,6,0.0219857169936101,0.339963392416636,0.00832362479219834,-0.102622782687346,0.00283020573357741,-0.0131925612688065,-0.994628854592641,-12.7256351669737,-16.6643728727182,-2.70627997363103,-36.2983210608257,-26.7640127618012,-15.2291556565711,-24.2898711239418,-25.2553527292568,-18.4650437226283
02-Feb-2025 16:33:28,28,7,0.022709401200215,0.344484237829844,0.00533697245021661,-0.126589245597521,-0.000245770958523887,-0.00724048515160879,-0.991928807894389,-14.5413872003684,-19.1703724472618,-8.15605159335722,-42.2295477729908,-30.8293934391614,-16.8970961628853,-26.7166734737301,-29.3886107751082,-21.059302467154
02-Feb-2025 16:33:56,28,8,0.026786590491732,0.348717314004898,-0.00196519170422107,-0.151229684551557,-0.00373383400340875,-0.00674236581350366,-0.988468619187673,-6.09620173376326,-20.6966845218055,-4.23492477558343,-48.9459307351559,-34.9902819290216,-19.0999976066995,-29.7546086360185,-35.2960875709596,-22.9316862116796
02-Feb-2025 16:34:24,28,9,0.0283004857599735,0.353386402130127,-0.00788784176111221,-0.173569405078888,-0.00800133148829142,-0.00422670583551129,-0.984780093034109,-0.170547517158077,-21.0581528463491,-6.87834873905962,-55.0798918223211,-39.5739243251318,-20.5203795192637,-32.4981102045569,-39.9156737418109,-24.9681324562053
02-Feb-2025 16:35:01,28,10,0.0268003252645334,0.358256967862447,-0.0095984044795235,-0.186596940954526,-0.0109005105992158,0.0054967837408185,-0.982360736529032,-19.8046589255527,-24.2121992958928,-13.1790480931608,-60.8476419719862,-43.0189436743671,-23.0495016662029,-35.7693949762202,-43.4413146001623,-27.6866099507309
